Nombre Comunidad Autónoma,Nombre Provincia,Nombre municipio,Número de observaciones muestrales,Población (INE),Población declarante (IRPF),Renta imponible agregada (IRPF),Renta imponible media (por declarante),Renta imponible media (por habitante),Renta mediana,Índice de Gini ,"Índice de Atkinson 0,5",Top 1%,"Top 0,5%","Top 0,1%",Quintil 1,Quintil 2,Quintil 3,Quintil 4,Quintil 5,COD_INE_CAPITAL,LATITUD_ETRS89,LONGITUD_ETRS89,Porcentaje de Poblacion Declarante
Galicia,"Coruña, A",Bergondo,252.0,6540.0,2942.0,67147619.6,22823.8,10267.220122324157,15346.84,0.50416878,0.22772344,12.64772,7.762177,1.200195,2.887359,9.148628,13.61122,19.9606,54.39219,15008,43.31964068,-8.234269997,0.44984709480122326
Galicia,"Coruña, A",Betanzos,429.0,13328.0,6204.0,109037471.39999999,17575.35,8181.082788115245,11606.05,0.48926134,0.2192946,12.40602,7.50442,1.475809,3.584607,9.80829,13.49451,19.12074,53.99186,15009,43.2791139,-8.210831838999999,0.4654861944777911
Galicia,"Coruña, A",Boiro,580.0,18547.0,7726.0,100723398.44,13036.94,5430.711082115706,9926.72,0.4230983,0.16197837,8.454014,5.150692,1.108698,4.457061,10.79083,15.39644,20.91842,48.43725,15011,42.64705741,-8.882717944,0.4165633256052192
Galicia,"Coruña, A",Brión,239.0,7087.0,2833.0,54126873.05,19105.85,7637.487378298292,15238.17,0.42575949,0.16524864,7.986064,5.747165,2.512867,3.691933,10.03495,16.55899,22.64204,47.07208,15013,42.86660388,-8.677478542000001,0.399746013828136
Galicia,"Coruña, A",Cabana de Bergantiños,176.0,5091.0,1795.0,20493784.25,11417.15,4025.4928795914357,10909.09,0.39776258,0.15947026,6.660965,3.823284,0.4779105,3.502538,11.55945,19.01792,22.52383,43.39626,15014,43.21922293,-8.929646119,0.3525829895894716
Galicia,"Coruña, A",Camariñas,185.0,6275.0,1996.0,21124426.479999997,10583.38,3366.4424669322702,8805.75,0.43637745,0.18278919,10.55812,6.102597,1.397181,3.649776,9.483641,16.77702,22.9126,47.17697,15016,43.13020638,-9.180682513999999,0.3180876494023904
Galicia,"Coruña, A",Cambre,720.0,22513.0,11141.0,209782021.93,18829.73,9318.261534668858,13597.75,0.43715724,0.17399351,9.726318,6.46869,1.695948,4.435266,10.91458,14.59805,20.88403,49.16807,15017,43.29262866,-8.344703975,0.494869630879936
Galicia,"Coruña, A",Carballo,1006.0,30091.0,13063.0,185319425.17000002,14186.59,6158.632985610316,11238.42,0.45025324,0.1981539,11.62539,8.997824,4.023309,3.451262,10.38303,16.00083,21.16016,49.00472,15019,43.21338372,-8.689273431,0.4341165132431624
Galicia,"Coruña, A",Carnota,163.0,5017.0,1647.0,19899383.400000002,12082.2,3966.390950767391,8204.92,0.5038837,0.24051519,12.69377,10.68504,2.255774,2.671706,7.994708,14.07294,22.69776,52.56289,15020,42.82092669,-9.087100494,0.32828383496113217
Galicia,"Coruña, A",Carral,196.0,5647.0,2573.0,37716243.309999995,14658.47,6678.9876589339465,11830.06,0.47527593,0.20225628,7.499968,4.066821,0.7373064,3.097017,8.500171,15.71403,21.21071,51.47807,15021,43.22894598,-8.357073039,0.45564016291836373
Galicia,"Coruña, A",Cedeira,258.0,7482.0,3377.0,50707782.51,15015.63,6777.303195669607,14093.87,0.39543177,0.15580191,4.985742,3.159513,0.9580485,3.19489,9.951092,18.63615,26.95939,41.25848,15022,43.66062718,-8.056528275,0.45134990644212775
Galicia,"Coruña, A",Cee,253.0,7555.0,3105.0,48021184.8,15465.76,6356.212415618795,11755.52,0.46145447,0.19565173,8.678482,4.274882,0.8549764,3.215687,9.700939,15.13165,21.1436,50.80812,15023,42.95566461,-9.190236383,0.4109861019192588
Galicia,"Coruña, A",Cerceda,204.0,5587.0,2183.0,29774919.35,13639.45,5329.321523178808,12063.99,0.3826348,0.13860967,6.425997,3.895931,0.7577402,4.010829,10.64871,18.43966,24.13759,42.76321,15024,43.18889063,-8.470884833,0.39072847682119205
Galicia,"Coruña, A",Coristanco,254.0,7528.0,2663.0,29868287.89,11216.03,3967.6259152497346,8136.33,0.46985283,0.19989695,4.480929,2.790804,0.4821808,2.467584,8.036063,15.0464,23.55898,50.89098,15029,43.18740782,-8.737103814,0.35374601487778956
Galicia,"Coruña, A","Coruña, A",8714.0,244388.0,125871.0,2873935761.69,22832.39,11759.72536167897,15000.01,0.51030011,0.24086886,13.28571,10.22964,5.800232,2.900546,8.443421,13.46956,21.09932,54.08714,15030,43.37126587,-8.395501936,0.5150457469270177
Galicia,"Coruña, A",Culleredo,861.0,26707.0,13850.0,272117875.0,19647.5,10189.009435728462,15015.77,0.43773746,0.17472697,9.69082,6.752313,2.241336,4.046531,10.19338,15.40714,21.71352,48.63943,15031,43.28813923,-8.389336728,0.5185906316695997
Galicia,"Coruña, A",Fene,407.0,14222.0,6602.0,113052251.88,17123.94,7949.110665166643,15433.98,0.39251514,0.14446035,4.149307,2.469758,0.7919546,3.887345,10.69886,17.346,26.02878,42.03901,15035,43.47387001,-8.162579736,0.4642103782871607
Galicia,"Coruña, A",Ferrol,2364.0,75181.0,33917.0,672790161.29,19836.37,8948.938711775581,16669.02,0.41220559,0.16592913,8.663104,6.257596,2.439673,3.777808,11.17242,16.71114,23.34464,44.994,15036,43.48451427,-8.233353008,0.451137920485229
Galicia,"Coruña, A","Laracha, A",438.0,10871.0,4591.0,62227515.839999996,13554.24,5724.175866065679,10553.07,0.44868227,0.17935434,8.54256,6.1009,1.960686,3.617691,9.4766,15.38304,22.61945,48.90322,15041,43.24853917,-8.582146156,0.4223162542544384
Galicia,"Coruña, A",Malpica de Bergantiños,234.0,6432.0,2400.0,29877168.0,12448.82,4645.082089552238,10306.64,0.44374229,0.17960068,6.103558,3.818189,1.173963,3.257237,9.511907,16.01536,21.73325,49.48225,15043,43.32287624,-8.811051458,0.373134328358209
Galicia,"Coruña, A",Mazaricos,185.0,5179.0,1813.0,20819948.1,11483.7,4020.0710754972006,9911.64,0.41666297,0.15784027,4.644656,2.967615,0.5970997,3.711911,10.16846,17.10863,23.72942,45.28159,15045,42.93644317,-8.990611861,0.35006758061401816
Galicia,"Coruña, A",Melide,286.0,7916.0,2981.0,37769627.72,12670.12,4771.302137443153,10440.95,0.42172315,0.17194561,4.809017,2.68089,0.568632,2.966784,8.595845,16.83669,27.69503,43.90565,15046,42.91514552,-8.016573278,0.3765790803436079
Galicia,"Coruña, A",Miño,177.0,5256.0,2425.0,44525037.0,18360.84,8471.27796803653,13114.78,0.45002347,0.18518055,9.229908,5.888418,1.507932,3.626135,10.13778,14.81516,21.57326,49.84766,15048,43.34730034,-8.204914958,0.4613774733637747
Galicia,"Coruña, A",Mugardos,160.0,5636.0,2449.0,40208563.64,16418.36,7134.237693399575,14425.63,0.38795161,0.14443096,5.15483,3.415162,0.7900521,4.002578,11.14879,17.82526,24.52419,42.49919,15051,43.46044467,-8.254980506,0.434528034066714
Galicia,"Coruña, A",Muros,249.0,9931.0,3298.0,42466103.36,12876.32,4276.115533178935,11315.48,0.40020302,0.1497768,3.860041,2.172556,0.584832,3.494759,10.44824,17.38309,25.01594,43.65797,15053,42.77432429,-9.057648569,0.33209143087302384
Galicia,"Coruña, A",Muxía,240.0,5663.0,1968.0,19953414.240000002,10138.93,3523.470641003002,6927.54,0.47094155,0.19903885,4.332606,2.380563,0.2800057,2.483973,8.269814,14.54158,25.02627,49.67837,15052,43.10441658,-9.216836117,0.34751898287126964
Galicia,"Coruña, A",Narón,833.0,36245.0,17162.0,287596505.5,16757.75,7934.79115740102,13384.84,0.41363067,0.16728668,9.617001,7.509715,4.613904,4.294314,11.45217,15.82929,22.56092,45.8633,15054,43.50114268,-8.192446569,0.47349979307490686
Galicia,"Coruña, A",Neda,183.0,5649.0,2420.0,38704173.199999996,15993.46,6851.5087980173475,15012.67,0.37933793,0.14089409,5.532292,3.347221,0.7129142,3.931545,12.28922,18.73149,22.61637,42.43137,15055,43.50114691,-8.156859127999999,0.42839440608957335
Galicia,"Coruña, A",Negreira,233.0,6453.0,2825.0,38727586.0,13708.88,6001.485510615218,11698.7,0.45220841,0.21210991,12.83969,10.21255,5.105358,3.152989,9.484697,16.56742,24.11624,46.67865,15056,42.90978092,-8.736008167,0.43778087711142105
Galicia,"Coruña, A",Noia,457.0,14808.0,6278.0,93545904.02,14900.59,6317.254458400864,11316.32,0.45338894,0.18261671,6.060973,3.850669,1.123876,3.207728,8.823753,15.09573,23.66209,49.2107,15057,42.78519846,-8.887824814,0.42396002160994056
Galicia,"Coruña, A",Oleiros,1222.0,31694.0,15392.0,432998200.96000004,28131.38,13661.835077932734,20143.49,0.49132937,0.21387534,10.28645,6.561351,1.945934,3.235125,8.724004,14.14085,21.16522,52.7348,15058,43.33305084,-8.317119147,0.4856439704675964
Galicia,"Coruña, A",Ordes,573.0,12359.0,5568.0,78530793.60000001,14103.95,6354.138166518327,11417.11,0.43076233,0.1689425,7.388371,4.657895,1.622039,3.791418,10.3787,16.22625,21.23625,48.36738,15059,43.07662363,-8.407692908,0.4505218868840521
Galicia,"Coruña, A",Oroso,233.0,6554.0,3218.0,51784216.9,16092.05,7901.162175770522,13899.33,0.38925081,0.13619343,5.055243,2.761529,0.6274352,4.662656,10.98911,16.81235,23.81816,43.71772,15060,42.96877112,-8.441861917,0.49099786389990846
Galicia,"Coruña, A",Ortigueira,398.0,7406.0,3103.0,39724668.06,12802.02,5363.8493194707,10002.09,0.5164948,0.24766919,9.23186,6.893702,3.449962,2.075745,6.716061,14.90842,21.72194,54.57783,15061,43.68469444,-7.8546111110000005,0.4189846070753443
Galicia,"Coruña, A",Outes,269.0,7681.0,2787.0,31811347.53,11414.19,4141.563276917068,8194.8,0.47925702,0.20797894,7.738269,3.869135,0.5527335,3.176628,8.877995,14.59208,21.14437,52.20892,15062,42.84286919,-8.908353033,0.36284337976825937
Galicia,"Coruña, A",Padrón,259.0,9030.0,3545.0,53179005.849999994,15001.13,5889.147934662236,11239.6,0.44959749,0.21302848,16.57741,13.91753,5.612934,3.884481,10.7549,15.20103,20.34867,49.81092,15065,42.73732717,-8.6604106,0.39258028792912514
Galicia,"Coruña, A","Pobra do Caramiñal, A",322.0,9923.0,4088.0,60905272.4,14898.55,6137.788209210924,11336.07,0.45282409,0.19336846,11.26993,8.266648,3.674418,3.594234,9.54331,15.49114,21.65465,49.71667,15067,42.60323453,-8.939010739,0.4119721858308979
Galicia,"Coruña, A",Ponteceso,189.0,6494.0,2438.0,31583485.46,12954.67,4863.487135817678,11842.44,0.36844342,0.13168582,3.19747,1.878772,0.509929,4.182852,11.90036,17.66436,25.02043,41.232,15068,43.24325308,-8.900697261,0.375423467816446
Galicia,"Coruña, A",Pontedeume,261.0,8635.0,3685.0,68153301.15,18494.79,7892.681082802548,13558.98,0.42914235,0.16537507,5.416892,3.244426,0.6080427,3.742044,10.07077,14.78478,25.72589,45.67652,15069,43.40790879,-8.171862778,0.4267515923566879
Galicia,"Coruña, A","Pontes de García Rodríguez, As",392.0,11531.0,5646.0,123846477.96,21935.26,10740.306821611308,15311.01,0.4558574,0.18070711,6.591344,3.638804,0.7211937,3.238677,8.89436,14.36533,24.75776,48.74387,15070,43.45091414,-7.8529243189999995,0.4896366316884919
Galicia,"Coruña, A",Porto do Son,305.0,9899.0,3357.0,44487131.849999994,13252.05,4494.103631679967,9949.57,0.45063627,0.18642929,7.507933,5.078588,2.172625,3.28976,9.226846,15.21642,24.08749,48.17948,15071,42.72461934,-9.006363639,0.33912516415799576
Galicia,"Coruña, A",Rianxo,353.0,11554.0,4530.0,54941470.800000004,12128.36,4755.190479487624,9800.26,0.42345414,0.16408932,7.075015,4.540781,1.112898,4.349174,10.66279,15.99966,21.48268,47.5057,15072,42.65198057,-8.818353433,0.3920720096936126
Galicia,"Coruña, A",Ribeira,875.0,27181.0,10512.0,155169313.92,14761.16,5708.741912365254,10753.48,0.45859925,0.1922108,7.937177,5.154654,2.190093,3.192269,9.498947,14.85557,22.89674,49.55648,15073,42.55491668,-8.993336922000001,0.38674073801552555
Galicia,"Coruña, A",Rois,211.0,5034.0,1979.0,24409579.7,12334.3,4848.943126738181,11011.44,0.43489547,0.18110136,7.78503,4.551508,0.5292531,3.177553,9.821602,17.61926,22.76059,46.62099,15074,42.76075414,-8.690322783,0.39312673818037347
Galicia,"Coruña, A",Sada,485.0,13606.0,6612.0,136999053.11999997,20719.76,10069.01757459944,14250.68,0.48512485,0.21262751,9.61361,6.754823,2.720445,2.840827,8.806218,14.07691,22.45254,51.8235,15075,43.35942224,-8.250528678,0.48596207555490223
Galicia,"Coruña, A",Santa Comba,378.0,10588.0,4113.0,48402277.56,11768.12,4571.427801284473,9619.09,0.47350713,0.21080263,9.391674,5.720263,1.252407,3.068856,9.119404,16.06066,21.65672,50.09437,15077,43.03653809,-8.820120408,0.38845863241405365
Galicia,"Coruña, A",Santiago de Compostela,2866.0,93712.0,45713.0,1051622536.5699999,23004.89,11221.855648903022,16115.89,0.48560563,0.2166156,11.48434,8.333908,3.963444,3.140053,9.145596,14.04033,21.47856,52.19547,15078,42.87999954,-8.546107172000001,0.48780305617210173
Galicia,"Coruña, A",Teo,546.0,17441.0,8552.0,189979259.2,22214.6,10892.681566423942,13906.96,0.47956156,0.1996302,7.291876,4.359328,1.190508,3.137767,8.705463,13.20233,23.16915,51.78529,15082,42.79505474,-8.549002886,0.4903388567169314
Galicia,"Coruña, A",Valdoviño,240.0,6978.0,2974.0,46396541.28,15600.72,6648.974101461737,14384.81,0.42800189,0.17269243,5.818057,3.671911,0.7503907,3.009641,8.978871,17.02624,26.12302,44.86223,15087,43.60685535,-8.143475986,0.42619661794210373
Galicia,"Coruña, A",Vedra,175.0,5088.0,1903.0,28267466.48,14854.16,5555.712751572327,9673.61,0.51129569,0.23275177,7.601296,3.61612,0.4017911,2.894381,8.463694,13.50306,18.7198,56.41906,15089,42.77661682,-8.482097794,0.37401729559748426
Galicia,"Coruña, A",Vimianzo,306.0,8364.0,2932.0,35482331.0,12101.75,4242.268173122908,9232.64,0.45324559,0.18596674,4.987089,2.874565,0.677895,2.919638,8.365783,15.81191,24.82939,48.07327,15092,43.11025393,-9.034413902999999,0.35054997608799615
Galicia,"Coruña, A",Zas,207.0,5549.0,2074.0,22224154.400000002,10715.6,4005.0737790592902,7544.55,0.46239226,0.2092595,13.89045,9.130719,1.826144,3.316629,9.103727,15.44477,24.00288,48.13199,15093,43.09971961,-8.916118206,0.3737610380248693
Galicia,Lugo,Burela,549.0,8873.0,4395.0,75818892.14999999,17251.17,8544.89937450693,12473.33,0.46486418,0.19718064,9.307202,6.235884,1.753142,3.069758,9.387023,14.78908,23.41673,49.33741,27902,43.65912386,-7.357704019,0.49532288966527666
Galicia,Lugo,Castro de Rei,291.0,5744.0,2059.0,24435635.48,11867.72,4254.114811977716,9682.5,0.45720293,0.18787184,6.394509,3.624527,0.817537,3.22499,8.702977,16.18,23.80435,48.08769,27010,43.20732709,-7.398831947000001,0.35846100278551535
Galicia,Lugo,Chantada,618.0,9150.0,3894.0,50705097.96,13021.34,5541.540760655737,8974.71,0.46360709,0.18905817,6.79898,4.346097,1.382177,3.26569,7.940485,14.18188,24.47066,50.14129,27016,42.60746956,-7.768863225,0.4255737704918033
Galicia,Lugo,Cospeito,301.0,5349.0,1973.0,22662667.2,11486.4,4236.804486819966,9116.14,0.41638853,0.15186434,5.778275,3.403424,0.7244886,4.019821,9.928421,16.214,23.06006,46.7777,27015,43.23641239,-7.557226606,0.3688539914002617
Galicia,Lugo,Foz,600.0,9841.0,4633.0,76047683.55,16414.35,7727.637795955695,11856.53,0.45832041,0.1860624,5.99287,3.400525,0.6942055,2.931071,9.187629,14.81068,23.45916,49.61146,27019,43.56849893,-7.259716642000001,0.4707854892795448
Galicia,Lugo,Guitiriz,363.0,5974.0,2431.0,30411882.930000003,12510.03,5090.706884834282,8554.745,0.48665727,0.21329747,11.26829,8.446931,2.026088,3.425806,8.785419,14.0293,21.78819,51.97129,27022,43.18089716,-7.894119233,0.4069300301305658
Galicia,Lugo,Lugo,6071.0,93853.0,50427.0,942131170.89,18683.07,10038.370333287161,13478.96,0.46880103,0.19836471,8.443694,5.831985,2.570474,3.061662,9.056955,14.6418,23.46203,49.77755,27028,43.00988951,-7.5557554389999995,0.5372976889390856
Galicia,Lugo,Monforte de Lemos,1171.0,19311.0,8296.0,124798553.11999999,15043.22,6462.562949614209,11821.18,0.45108273,0.18435102,7.587336,5.04941,2.225146,3.181092,9.030011,15.73281,22.85843,49.19766,27031,42.52283979,-7.516844377999999,0.42959971000983893
Galicia,Lugo,Ribadeo,560.0,9704.0,4641.0,77103903.24,16613.64,7945.579476504534,13173.87,0.43938396,0.17545608,8.049181,5.474753,2.579085,3.501704,9.565513,15.6825,23.50294,47.74734,27051,43.53629223,-7.039512003,0.47825638911788954
Galicia,Lugo,Sarria,842.0,13422.0,6014.0,87878312.06,14612.29,6547.333635821786,10503.44,0.47857837,0.20650783,10.31806,7.697829,4.091107,3.34339,8.491067,14.45544,22.20402,51.50609,27057,42.77697592,-7.416287433,0.4480703322902697
Galicia,Lugo,Vilalba,1038.0,15358.0,6511.0,87251241.49,13400.59,5681.159102096627,9874.46,0.45019333,0.17996484,7.489507,4.892269,1.907273,3.296371,8.916674,15.07697,23.12276,49.58722,27065,43.29710869,-7.680761317000001,0.4239484307852585
Galicia,Lugo,Viveiro,906.0,15706.0,7206.0,118547058.96,16451.16,7547.883545141984,11920.18,0.49240087,0.21589541,9.187577,6.214374,2.41831,2.898349,8.206834,14.22421,23.22868,51.44193,27066,43.66074911,-7.5973072639999994,0.45880555201833695
Galicia,Ourense,Allariz,364.0,5506.0,2162.0,34245128.72,15839.56,6219.602019614966,12201.82,0.44460268,0.17180096,6.365979,3.424627,0.7092952,3.496301,9.025019,15.08403,24.99517,47.39948,32001,42.19017116,-7.801700519,0.392662549945514
Galicia,Ourense,Barbadás,651.0,8685.0,3638.0,53647330.44,14746.38,6177.009837651122,11937.07,0.42179501,0.16581889,6.84113,4.026481,1.058078,3.639084,10.66498,16.38444,22.73564,46.57586,32008,42.29905445,-7.887469714,0.4188831318364997
Galicia,Ourense,"Barco de Valdeorras, O",909.0,13943.0,7140.0,120695059.8,16904.07,8656.319285663056,13708.17,0.43335121,0.17112865,7.877223,4.79197,1.231425,3.697784,10.33681,16.05612,22.47631,47.43298,32009,42.41644671,-6.984649377999999,0.512084917162734
Galicia,Ourense,"Carballiño, O",893.0,13838.0,5797.0,80162365.25,13828.25,5792.915540540541,9902.58,0.48478771,0.21476966,9.998309,6.723959,1.786947,2.845671,8.539827,14.49345,21.8196,52.30145,32019,42.42972473,-8.077541083,0.4189189189189189
Galicia,Ourense,Celanova,352.0,6104.0,2354.0,28786524.580000002,12228.77,4716.009924639581,9031.26,0.4881231,0.21061489,7.823494,5.031752,1.057134,2.450244,7.556019,14.46089,23.36862,52.16423,32024,42.1517985,-7.957855253,0.38564875491481
Galicia,Ourense,Ourense,7494.0,107186.0,55605.0,1041669594.9000001,18733.38,9718.336302315602,13571.98,0.47370764,0.20374511,9.297615,6.65364,3.142543,2.906594,8.595306,14.722,23.27201,50.50409,32054,42.33553117,-7.863836656,0.5187711081671114
Galicia,Ourense,"Pereiro de Aguiar, O",280.0,5934.0,2022.0,36305940.12,17955.46,6118.291223458038,10468.48,0.55805036,0.32020667,25.48633,23.19231,13.74489,3.225996,7.355797,11.9828,17.7062,59.7292,32058,42.34655247,-7.799997247,0.34074823053589487
Galicia,Ourense,Ribadavia,460.0,5390.0,2346.0,29519905.68,12583.08,5476.791406307978,9209.92,0.4619672,0.18676333,6.089297,3.83756,0.9430298,3.384615,8.910117,14.49427,23.73866,49.47235,32069,42.28758161,-8.143527486,0.4352504638218924
Galicia,Ourense,Verín,853.0,13991.0,5634.0,80827223.22,14346.33,5777.086928739905,10517.4,0.47007315,0.19941126,7.723324,4.566985,1.101306,2.95582,8.636988,14.45609,23.57707,50.37402,32085,41.93841117,-7.437282661,0.40268744192695305
Galicia,Ourense,Xinzo de Limia,691.0,10022.0,4130.0,54696563.599999994,13243.72,5457.64953103173,9636.34,0.47148999,0.20631096,10.22224,7.858176,2.766417,3.012637,8.832542,14.55423,21.86097,51.73961,32032,42.06362249,-7.724675200000001,0.41209339453202953
Galicia,Pontevedra,Baiona,445.0,11839.0,4926.0,98706843.18,20037.93,8337.430794830645,13289.4,0.49552138,0.22114678,10.48315,7.063489,2.127421,2.965891,8.879578,13.55474,20.68653,53.91326,36003,42.11920952,-8.849618106,0.4160824393952192
Galicia,Pontevedra,Bueu,392.0,12440.0,4691.0,76776987.17,16366.87,6171.783534565917,13339.82,0.43866536,0.17825245,5.060256,2.829517,0.662522,2.851588,10.14818,15.76897,24.13165,47.09961,36004,42.32662932,-8.784617008,0.37709003215434084
Galicia,Pontevedra,Caldas de Reis,306.0,9796.0,3793.0,55809405.470000006,14713.79,5697.162665373622,10867.64,0.48327515,0.22653294,13.48283,10.4971,2.13565,2.847295,9.05187,15.07138,20.7171,52.31236,36005,42.60258458,-8.642382293999999,0.38719885667619436
Galicia,Pontevedra,Cambados,567.0,13591.0,5819.0,82136581.56,14115.24,6043.453870944008,9810.14,0.48235261,0.2188884,13.2087,9.520918,2.214359,3.427342,9.348194,14.09831,19.69904,53.42712,36006,42.51547459,-8.814658997,0.4281509822676771
Galicia,Pontevedra,Cangas,889.0,25402.0,10641.0,169172107.73999998,15898.14,6659.794809070151,12463.02,0.4420855,0.18186094,8.791467,5.726183,1.465557,3.447234,10.47329,15.85124,21.75854,48.46969,36008,42.26376663,-8.780163007999999,0.41890402330525156
Galicia,Pontevedra,"Cañiza, A",208.0,6696.0,1702.0,20963261.68,12316.84,3130.7141099163678,11071.52,0.42371923,0.16357866,5.016288,3.671761,0.5188942,3.708099,10.58617,16.68748,22.73129,46.28696,36009,42.21275362,-8.273358578,0.2541816009557945
Galicia,Pontevedra,Cuntis,191.0,5184.0,1838.0,23753025.4,12923.3,4581.987924382715,9053.04,0.46327622,0.20020385,9.232246,6.859953,2.143193,2.988476,9.235692,14.40787,23.05815,50.30981,36015,42.63288354,-8.562993922,0.35455246913580246
Galicia,Pontevedra,"Estrada, A",885.0,21908.0,8605.0,118367884.55,13755.71,5402.952553861603,10617.19,0.46523539,0.19415528,6.938859,4.209435,1.413802,3.191824,9.269259,15.1063,21.96945,50.46317,36017,42.68852024,-8.489019317,0.3927788935548658
Galicia,Pontevedra,Gondomar,421.0,13371.0,5366.0,98571810.2,18369.7,7372.059696357789,13072.39,0.44221355,0.17528849,6.921511,4.100549,1.336896,3.689353,10.20522,14.82958,21.84771,49.42813,36021,42.11063919,-8.761521242,0.4013162815047491
Galicia,Pontevedra,"Grove, O",527.0,11226.0,4941.0,66896149.589999996,13538.99,5959.037020309995,9070.16,0.49562487,0.21968389,8.505051,5.306921,1.509628,2.865919,8.360741,13.73902,21.739,53.29532,36022,42.4965068,-8.865219619,0.4401389631213255
Galicia,Pontevedra,"Guarda, A",423.0,10356.0,4316.0,63615423.04,14739.44,6142.856608729239,10829.79,0.44395491,0.17865951,8.039541,5.27025,1.496388,3.345813,9.768895,14.98686,23.65337,48.24507,36023,41.90117013,-8.874218844,0.4167632290459637
Galicia,Pontevedra,Lalín,784.0,20867.0,7751.0,116082231.42,14976.42,5562.957369051613,11957.79,0.43497811,0.17362426,7.670548,5.215484,1.734505,3.981505,10.36754,15.51957,23.54104,46.59034,36024,42.66243867,-8.113727986,0.3714477404514305
Galicia,Pontevedra,Marín,838.0,25885.0,9874.0,164525228.78,16662.47,6356.006520378598,13031.95,0.43253522,0.18188666,8.717064,6.054758,2.14893,3.326023,10.89859,15.68539,23.11027,46.97972,36026,42.39282938,-8.698978231,0.38145644195480005
Galicia,Pontevedra,Meaño,204.0,5479.0,2102.0,25512373.380000003,12137.19,4656.3922942142735,8837.59,0.49362278,0.21590902,6.813357,3.681158,0.7512019,2.580597,7.903256,14.69766,21.7909,53.02759,36027,42.44427005,-8.781782572000001,0.38364665084869504
Galicia,Pontevedra,Moaña,712.0,18587.0,7943.0,122698380.48,15447.36,6601.3009350621405,11891.85,0.46586123,0.22218635,13.55402,11.13882,8.22265,3.651482,9.610658,15.40624,21.43137,49.90025,36029,42.28717347,-8.733298533,0.42734169042879433
Galicia,Pontevedra,Mondariz,182.0,5320.0,1496.0,18939659.2,12660.2,3560.0863157894737,8673.76,0.47076713,0.19978212,5.685988,3.163677,0.6145847,2.708791,9.034449,14.26844,21.85467,52.13365,36030,42.23441333,-8.455310697,0.281203007518797
Galicia,Pontevedra,Mos,421.0,14471.0,5994.0,92609337.96,15450.34,6399.650194181466,13179.27,0.36462848,0.12712989,5.698678,3.67312,1.318901,4.826532,12.93808,17.18958,23.89199,41.15382,36033,42.19133538,-8.640131789,0.4142077257964204
Galicia,Pontevedra,Nigrán,610.0,17668.0,7322.0,177387091.98,24226.59,10040.021053882725,16835.71,0.4892369,0.21586775,11.10556,7.650621,3.07696,3.144865,8.967763,13.90786,20.58878,53.39073,36035,42.14158005,-8.806531957999999,0.4144215530903328
Galicia,Pontevedra,Poio,453.0,15456.0,6713.0,122372955.25,18229.25,7917.50486865942,13220.2,0.43677302,0.1706364,6.026969,3.463182,0.8842278,3.492597,10.27216,14.66514,23.55805,48.01205,36041,42.44613645,-8.685772728,0.43432971014492755
Galicia,Pontevedra,Ponte Caldelas,174.0,6487.0,1772.0,23773382.36,13416.13,3664.772985971944,10787.16,0.48213639,0.22716205,13.33523,10.22035,1.513229,2.701693,8.235996,15.51767,22.19298,51.35166,36043,42.39070726,-8.503214544,0.2731617080314475
Galicia,Pontevedra,Ponteareas,779.0,22411.0,8996.0,133204761.56,14807.11,5943.722348846549,11912.67,0.44206173,0.18501825,10.36711,7.354097,2.807245,3.786248,10.05056,16.03214,22.41065,47.7204,36042,42.17363999,-8.503197592000001,0.4014100218642631
Galicia,Pontevedra,Pontevedra,2894.0,80202.0,37811.0,801054393.25,21185.75,9987.960315827535,15477.29,0.48131162,0.21669002,11.46369,8.606729,4.465881,3.139678,9.214386,14.69515,22.33182,50.61897,36038,42.43158576,-8.643672092000001,0.47144709608239194
Galicia,Pontevedra,"Porriño, O",627.0,16745.0,7388.0,138954390.56,18808.12,8298.261604060914,12915.1,0.48167029,0.22628832,17.57059,13.05611,2.923039,4.208282,9.934122,13.92537,19.54216,52.39007,36039,42.16185882,-8.6209544,0.4412063302478352
Galicia,Pontevedra,Redondela,1012.0,29987.0,12679.0,198560620.61,15660.59,6621.5566949011245,12488.71,0.41362746,0.15822035,7.089076,4.751864,1.962461,4.047761,10.55174,16.12602,24.11873,45.15574,36045,42.28378165,-8.608908311,0.42281655383999733
Galicia,Pontevedra,"Rosal, O",255.0,6402.0,2595.0,34867587.75,13436.45,5446.358598875351,11174.24,0.43463858,0.17989637,5.925709,3.373443,0.7961459,2.862019,10.55813,17.24784,22.90536,46.42666,36048,41.93706086,-8.837308428,0.4053420805998126
Galicia,Pontevedra,Salceda de Caselas,292.0,7686.0,3289.0,47716318.65,14507.85,6208.212158469945,11772.55,0.3913088,0.14849124,6.947242,4.645221,1.571661,3.941461,11.16396,16.9799,23.68987,44.22481,36049,42.10237070000001,-8.557863294,0.4279208951340099
Galicia,Pontevedra,Salvaterra de Miño,271.0,8761.0,3251.0,47045741.16,14471.16,5369.9053943613735,11769.31,0.4437383,0.20927083,16.20349,13.54034,4.728244,3.911152,10.80262,16.30116,21.34887,47.6362,36050,42.08320267,-8.498197057999999,0.3710763611459879
