COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
3021000000,1030211,3100,3,Alacant/Alicante,Banyeres de Mariola,7102,5027.5886,39273,3021000101,Banyeres de Mariola,6957,0820-4,-0.65685684,38.71635902,Mapa,812,MDT5
3022000000,1030226,3105,3,Alacant/Alicante,Benasau,157,904039,16402,3022000202,Benasau,139,0821-4,-0.34261264,38.68991329,Mapa,705,MDT5
3023000000,1030232,3110,3,Alacant/Alicante,Beneixama,1710,3488.8204,26678,3023000101,Beneixama,1667,0820-3,-0.76676743,38.70018533,Mapa,592,MDT5
3024000000,1030247,3115,3,Alacant/Alicante,Benejúzar,5372,932.7958,15599,3024000101,Benejúzar,5372,0914-3,-0.83819517,38.07806375,Mapa,23,MDT5
3025000000,1030250,3120,3,Alacant/Alicante,Benferri,1923,1236.2348,16667,3025000101,Benferri,1383,0913-2,-0.9622579,38.14179352,Mapa,56,MDT5
3026000000,1030263,3125,3,Alacant/Alicante,Beniarbeig,1919,740.3238,17593,3026000101,Beniarbeig,1813,0822-2,-0.00130364,38.82193219,Mapa,42,MDT5
3027000000,1030279,3130,3,Alacant/Alicante,Beniardá,183,1573.9453,21110,3027000101,Beniardá,137,0821-4,-0.21600764,38.68343356,Mapa,464,MDT5
3028000000,1030285,3135,3,Alacant/Alicante,Beniarrés,1137,2021.3756,20473,3028000101,Beniarrés,1091,0821-1,-0.37904234,38.82007885,Mapa,385,MDT5
3029000000,1030298,3140,3,Alacant/Alicante,Benigembla,433,1845.4265,17576,3029000101,Benigembla,253,0822-1,-0.10982699,38.75633514,Mapa,311,MDT5
3030000000,1030302,3145,3,Alacant/Alicante,Benidoleig,1080,748.4278,13133,3030000101,Benidoleig,655,0822-1,-0.03173239,38.791917,Mapa,124,MDT5
3031000000,1030319,3150,3,Alacant/Alicante,Benidorm,66831,3850.9874,39091,3031000102,Benidorm,65320,0848-3,-0.1306853,38.53427136,Mapa,11,MDT5
3032000000,1030324,3155,3,Alacant/Alicante,Benifallim,111,1368.8379,18200,3032000101,Benifallim,108,0847-1,-0.39922559,38.66273419,Mapa,738,MDT5
3033000000,1030330,3160,3,Alacant/Alicante,Benifato,148,1188.0505,15536,3033000101,Benifato,90,0821-4,-0.22888967,38.67369418,Mapa,663,MDT5
3034000000,1030345,3165,3,Alacant/Alicante,Benijófar,3290,435.9954,8848,3034000101,Benijófar,2134,0914-3,-0.73828051,38.0808408,Mapa,22,MDT5
3035000000,1030358,3170,3,Alacant/Alicante,Benilloba,755,953.8103,16495,3035000101,Benilloba,703,0821-3,-0.3908201,38.69955909,Mapa,521,MDT5
3036000000,1030361,3175,3,Alacant/Alicante,Benillup,102,337.8822,10655,3036000101,Benillup,101,0821-1,-0.3789958,38.75380301,Mapa,564,MDT5
3037000000,1030377,3180,3,Alacant/Alicante,Benimantell,495,3790.5692,41220,3037000101,Benimantell,374,0821-4,-0.20984798,38.67659254,Mapa,546,MDT5
3038000000,1030383,3185,3,Alacant/Alicante,Benimarfull,418,556.3613,10384,3038000101,Benimarfull,380,0821-1,-0.39099875,38.77584801,Mapa,414,MDT5
3039000000,1030396,3190,3,Alacant/Alicante,Benimassot,99,951.2727,14024,3039000101,Benimassot,99,0821-4,-0.291855,38.74905825,Mapa,725,MDT5
3040000000,1030400,3195,3,Alacant/Alicante,Benimeli,391,350.4942,11959,3040000101,Benimeli,355,0822-1,-0.04146491,38.82296616,Mapa,93,MDT5
3041000000,1030417,3200,3,Alacant/Alicante,Benissa,10879,6970.7341,54032,3041000101,Benissa,6819,0822-4,0.05043358,38.7151969,Mapa,254,MDT5
3042000000,1030422,3205,3,Alacant/Alicante,Benitachell/el Poble Nou de Benitatxell,4020,1265.3812,16918,3042000102,Benitachell/el Poble Nou de Benitatxell,1707,0822-4,0.14459559,38.73292416,Mapa,163,MDT5
3043000000,1030438,3210,3,Alacant/Alicante,Biar,3650,9816.5159,40760,3043000101,Biar,3440,0846-1,-0.76597374,38.62996229,Mapa,697,MDT5
3044000000,1030443,3215,3,Alacant/Alicante,Bigastro,6656,409.8141,13443,3044000101,Bigastro,6650,0913-4,-0.89528476,38.06301558,Mapa,23,MDT5
3045000000,1030456,3220,3,Alacant/Alicante,Bolulla,414,1357.1512,16389,3045000101,Bolulla,281,0822-3,-0.11168494,38.67657681,Mapa,213,MDT5
3046000000,1030469,3225,3,Alacant/Alicante,Busot,2904,3384.1908,27619,3046000101,Busot,559,0872-1,-0.42050568,38.4819618,Mapa,312,MDT5
3047000000,1030475,3230,3,Alacant/Alicante,Calp,20804,2350.9119,28830,3047000101,Calp,11371,0848-2,0.04453809,38.64526261,Mapa,55,MDT5
3048000000,1030481,3235,3,Alacant/Alicante,Callosa d'en Sarrià,7223,3466.1654,30558,3048000102,Callosa d'en Sarrià,6442,0848-1,-0.12235041,38.65164066,Mapa,250,MDT5
3049000000,1030494,3240,3,Alacant/Alicante,Callosa de Segura,18625,2483.15,41196,3049000101,Callosa de Segura,16693,0913-2,-0.87933854,38.12258136,Mapa,20,MDT5
3050000000,1030507,3245,3,Alacant/Alicante,el Campello,27604,5526.7822,51303,3050000204,el Campello,15467,0872-1,-0.40086509,38.42754724,Mapa,26,MDT5
3051000000,1030514,3250,3,Alacant/Alicante,Campo de Mirra/el Camp de Mirra,436,2181.5853,26539,3051000101,Campo de Mirra/el Camp de Mirra,420,0820-3,-0.77925393,38.68719624,Mapa,585,MDT5
3052000000,1030529,3255,3,Alacant/Alicante,Cañada,1242,1932.4451,24508,3052000101,Cañada,1214,0820-3,-0.80952172,38.67518917,Mapa,556,MDT5
3053000000,1030535,3260,3,Alacant/Alicante,Castalla,9876,11459.9725,56120,3053000101,Castalla,8352,0846-2,-0.67026538,38.59657643,Mapa,669,MDT5
3054000000,1030540,3265,3,Alacant/Alicante,Castell de Castells,436,4592.1362,28212,3054000101,Castell de Castells,393,0821-4,-0.19391054,38.72499704,Mapa,549,MDT5
3055000000,1030553,3270,3,Alacant/Alicante,Catral,8620,2000.8229,20313,3055000102,Catral,6993,0914-1,-0.80464175,38.15964959,Mapa,8,MDT5
3056000000,1030566,3275,3,Alacant/Alicante,Cocentaina,11461,5294.4709,38405,3056000401,Cocentaina,9720,0821-3,-0.44022067,38.74541202,Mapa,433,MDT5
3057000000,1030572,3280,3,Alacant/Alicante,Confrides,221,3998.3328,30719,3057000201,Confrides,107,0821-4,-0.26810894,38.68353731,Mapa,780,MDT5
3058000000,1030588,3285,3,Alacant/Alicante,Cox,7192,1670.97,35761,3058000201,Cox,7104,0913-2,-0.88437585,38.13972138,Mapa,16,MDT5
3059000000,1030591,3290,3,Alacant/Alicante,Crevillent,28836,10455.01,51135,3059000202,Crevillent,23908,0893-3,-0.80855322,38.24881414,Mapa,129,MDT5
3060000000,1030605,3295,3,Alacant/Alicante,Quatretondeta,109,1670.4812,18277,3060000101,Quatretondeta,108,0821-4,-0.31641906,38.72386675,Mapa,620,MDT5
3061000000,1030612,3300,3,Alacant/Alicante,Daya Nueva,1684,709.3467,11032,3061000101,Daya Nueva,1534,0914-1,-0.76103525,38.11371672,Mapa,8,MDT5
3062000000,1030627,3305,3,Alacant/Alicante,Daya Vieja,713,314.2879,7310,3062000101,Daya Vieja,564,0914-1,-0.73805702,38.1047248,Mapa,6,MDT5
3063000000,1030633,3310,3,Alacant/Alicante,Dénia,41568,6617916,86143,3063000101,Dénia,25058,0796-4,0.10661934,38.84122705,Mapa,13,MDT5
3064000000,1030648,3315,3,Alacant/Alicante,Dolores,7302,1870.1083,21304,3064000101,Dolores,6166,0914-1,-0.76969869,38.13897736,Mapa,4,MDT5
3065000000,1030651,3320,3,Alacant/Alicante,Elche/Elx,228675,32650.14,91867,3065001101,Elche/Elx,187877,0893-1,-0.69775581,38.26741662,Mapa,82,MDT5
3066000000,1030664,3325,3,Alacant/Alicante,Elda,52620,4578.8813,30557,3066000101,Elda,51217,0871-1,-0.79611046,38.47878894,Mapa,395,MDT5
3067000000,1030670,3330,3,Alacant/Alicante,Facheca,101,1017479,15760,3067000101,Facheca,100,0821-4,-0.26771337,38.73467536,Mapa,769,MDT5
3068000000,1030686,3335,3,Alacant/Alicante,Famorca,57,972.4032,12929,3068000101,Famorca,57,0821-4,-0.24604552,38.73219338,Mapa,684,MDT5
3069000000,1030699,3340,3,Alacant/Alicante,Finestrat,6292,4225.3968,29962,3069000202,Finestrat,1775,0847-4,-0.2117688,38.56697349,Mapa,264,MDT5
3070000000,1030703,3345,3,Alacant/Alicante,Formentera del Segura,4064,433.1745,12939,3070000201,Formentera del Segura,2521,0914-3,-0.74649853,38.08423377,Mapa,8,MDT5
3071000000,1030710,3350,3,Alacant/Alicante,Gata de Gorgos,5804,2033.1876,20037,3071000101,Gata de Gorgos,4763,0822-2,0.08427495,38.7732101,Mapa,79,MDT5
3072000000,1030725,3355,3,Alacant/Alicante,Gaianes,448,957.1426,12485,3072000101,Gaianes,288,0821-1,-0.40755768,38.81311114,Mapa,420,MDT5
3073000000,1030731,3360,3,Alacant/Alicante,Gorga,273,910.6836,18983,3073000101,Gorga,247,0821-3,-0.35671735,38.71833445,Mapa,542,MDT5
3074000000,1030746,3365,3,Alacant/Alicante,Granja de Rocamora,2469,716.89,41219,3074000101,Granja de Rocamora,2419,0913-2,-0.89001674,38.15262779,Mapa,17,MDT5
3075000000,1030759,3370,3,Alacant/Alicante,el Castell de Guadalest,205,1596.7986,21129,3075000101,el Castell de Guadalest,140,0821-4,-0.19735239,38.67694213,Mapa,571,MDT5
3076000000,1030762,3375,3,Alacant/Alicante,Guardamar del Segura,14716,3393.72,33048,3076000103,Guardamar del Segura,11569,0914-2,-0.65477035,38.08988071,Mapa,27,MDT5
3077000000,1030778,3380,3,Alacant/Alicante,el Fondó de les Neus/Hondón de las Nieves,2436,6885.1772,36777,3077000201,el Fondó de les Neus/Hondón de las Nieves,1161,0892-2,-0.85486637,38.30855695,Mapa,367,MDT5
3078000000,1030784,3385,3,Alacant/Alicante,Hondón de los Frailes,1102,1254.5898,14915,3078000101,Hondón de los Frailes,473,0892-2,-0.92699487,38.27358559,Mapa,413,MDT5
3079000000,1030797,3390,3,Alacant/Alicante,Ibi,23423,6252.4351,30903,3079000101,Ibi,22866,0846-2,-0.57466482,38.62745682,Mapa,754,MDT5
3080000000,1030801,3395,3,Alacant/Alicante,Jacarilla,1953,1220.4205,18436,3080000101,Jacarilla,1818,0913-4,-0.86635637,38.06070041,Mapa,25,MDT5
3081000000,1030818,3400,3,Alacant/Alicante,Xaló,2636,3458.6303,31489,3081000101,Xaló,1648,0822-4,-0.01192072,38.74069906,Mapa,188,MDT5
3082000000,1030823,3405,3,Alacant/Alicante,Jávea/Xàbia,27060,6859.0349,52582,3082000214,Jávea/Xàbia,12454,0823-1,0.16340067,38.78925837,Mapa,48,MDT5
3083000000,1030839,3410,3,Alacant/Alicante,Jijona/Xixona,6895,16376.0691,68034,3083000101,Jijona/Xixona,6496,0847-3,-0.50791278,38.53902509,Mapa,462,MDT5
3084000000,1030844,3415,3,Alacant/Alicante,Lorcha/l'Orxa,606,3176.4696,24599,3084000101,Lorcha/l'Orxa,569,0795-4,-0.31125116,38.84403413,Mapa,267,MDT5
3085000000,1030857,3420,3,Alacant/Alicante,Llíber,951,2193274,26922,3085000101,Llíber,332,0822-4,0.006304,38.74347137,Mapa,191,MDT5
3086000000,1030860,3425,3,Alacant/Alicante,Millena,230,977.3401,16190,3086000101,Millena,101,0821-3,-0.36337482,38.73087323,Mapa,635,MDT5
3088000000,1030882,3430,3,Alacant/Alicante,Monforte del Cid,7592,7952.2261,49689,3088000301,Monforte del Cid,5865,0871-3,-0.72989187,38.37928097,Mapa,228,MDT5
3089000000,1030895,3435,3,Alacant/Alicante,Monóvar/Monòver,12177,15235.6842,54964,3089000401,Monóvar/Monòver,10067,0871-1,-0.83780533,38.43721579,Mapa,390,MDT5
3090000000,1030909,3440,3,Alacant/Alicante,Mutxamel,24778,4765.3187,34880,3090000114,Mutxamel,14122,0872-3,-0.44522331,38.41368396,Mapa,63,MDT5
3091000000,1030916,3445,3,Alacant/Alicante,Murla,477,581336,11828,3091000101,Murla,281,0822-1,-0.08306874,38.75958883,Mapa,283,MDT5
3092000000,1030921,3450,3,Alacant/Alicante,Muro de Alcoy,9319,3024.3942,31128,3092000401,Muro de Alcoy,8129,0821-1,-0.4357044,38.77998192,Mapa,391,MDT5
3093000000,1030937,3455,3,Alacant/Alicante,Novelda,25868,7572424,42521,3093000202,Novelda,23728,0871-3,-0.76539782,38.38606382,Mapa,241,MDT5
3094000000,1030942,3460,3,Alacant/Alicante,la Nucia,18548,2136.1299,30865,3094000103,la Nucia,5200,0848-1,-0.12289748,38.61761623,Mapa,216,MDT5
3095000000,1030955,3465,3,Alacant/Alicante,Ondara,6739,1041.3359,20045,3095000101,Ondara,6068,0822-2,0.01764367,38.82692459,Mapa,36,MDT5
3096000000,1030968,3470,3,Alacant/Alicante,Onil,7493,4841.0481,33675,3096000101,Onil,7121,0846-2,-0.6740463,38.62952092,Mapa,701,MDT5
3097000000,1030974,3475,3,Alacant/Alicante,Orba,2035,1772.9579,26196,3097000304,Orba,1067,0822-1,-0.06371253,38.78039233,Mapa,154,MDT5
3098000000,1030980,3480,3,Alacant/Alicante,Orxeta,760,2406.2327,30104,3098000102,Orxeta,486,0847-4,-0.2618598,38.56400384,Mapa,176,MDT5
3099000000,1030993,3485,3,Alacant/Alicante,Orihuela,76097,36543.5923,232483,3099002102,Orihuela,31941,0913-2,-0.94664572,38.08574117,Mapa,25,MDT5
3100000000,1031007,3490,3,Alacant/Alicante,Parcent,965,1177.04,15015,3100000101,Parcent,627,0822-3,-0.06446788,38.74571695,Mapa,290,MDT5
3101000000,1031014,3495,3,Alacant/Alicante,Pedreguer,7435,2958.2241,24883,3101000104,Pedreguer,5397,0822-2,0.03432468,38.7935383,Mapa,85,MDT5
3102000000,1031029,3500,3,Alacant/Alicante,Pego,9923,5284.6658,33677,3102000102,Pego,9217,0796-3,-0.11803172,38.84201714,Mapa,82,MDT5
3103000000,1031035,3505,3,Alacant/Alicante,Penàguila,308,4992.4963,47903,3103000101,Penàguila,263,0821-3,-0.35881625,38.67944195,Mapa,682,MDT5
3104000000,1031040,3510,3,Alacant/Alicante,Petrer,34533,10409.0751,43769,3104000103,Petrer,29627,0871-1,-0.76953712,38.48480043,Mapa,465,MDT5
3105000000,1031053,3515,3,Alacant/Alicante,el Pinós/Pinoso,7718,12647.9009,59608,3105000801,el Pinós/Pinoso,6562,0870-3,-1.04195399,38.40441177,Mapa,591,MDT5
3106000000,1031066,3520,3,Alacant/Alicante,Planes,733,3886.7596,27974,3106000401,Planes,564,0821-2,-0.34478535,38.78583429,Mapa,451,MDT5
3107000000,1031072,3525,3,Alacant/Alicante,Polop,4725,2257.7261,22527,3107000201,Polop,3388,0848-1,-0.12654723,38.62255314,Mapa,239,MDT5
3109000000,1031091,3530,3,Alacant/Alicante,Rafal,4322,162.2304,6374,3109000101,Rafal,4269,0914-1,-0.84889051,38.10480713,Mapa,13,MDT5
3110000000,1031105,3535,3,Alacant/Alicante,el Ràfol d'Almúnia,631,487.7576,12870,3110000101,el Ràfol d'Almúnia,367,0822-1,-0.05280018,38.82066727,Mapa,87,MDT5
3111000000,1031112,3540,3,Alacant/Alicante,Redován,7811,944.7868,22932,3111000102,Redován,6956,0913-2,-0.90524865,38.1140353,Mapa,28,MDT5
3112000000,1031127,3545,3,Alacant/Alicante,Relleu,1118,7687.2352,40730,3112000101,Relleu,606,0847-2,-0.31086389,38.58727823,Mapa,435,MDT5
3113000000,1031133,3550,3,Alacant/Alicante,Rojales,16231,2788.68,37175,3113000103,Rojales,4700,0914-1,-0.7231866,38.08892037,Mapa,8,MDT5
3114000000,1031148,3555,3,Alacant/Alicante,la Romana,2377,4329.3741,31883,3114000102,la Romana,1544,0870-4,-0.8960138,38.36742371,Mapa,419,MDT5
3115000000,1031151,3560,3,Alacant/Alicante,Sagra,393,561.9059,11673,3115000101,Sagra,385,0822-1,-0.06512199,38.81142807,Mapa,103,MDT5
3116000000,1031164,3565,3,Alacant/Alicante,Salinas,1562,6171.1716,32115,3116000101,Salinas,1282,0845-4,-0.91278122,38.52006995,Mapa,493,MDT5
3117000000,1031170,3590,3,Alacant/Alicante,Sanet y Negrals,634,394.1625,8049,3117000101,Sanet y Negrals,448,0822-1,-0.03373355,38.81916633,Mapa,83,MDT5
3118000000,1031186,3570,3,Alacant/Alicante,San Fulgencio,7646,2070.11,20939,3118000203,San Fulgencio,1383,0914-1,-0.71879025,38.11222765,Mapa,4,MDT5
3119000000,1031199,3575,3,Alacant/Alicante,Sant Joan d'Alacant,23149,963.8765,13854,3119000108,Sant Joan d'Alacant,20419,0872-3,-0.43660694,38.40151192,Mapa,40,MDT5
3120000000,1031203,3580,3,Alacant/Alicante,San Miguel de Salinas,5797,5484.5342,29572,3120000103,San Miguel de Salinas,3625,0935-1,-0.78930554,37.97713811,Mapa,87,MDT5
3121000000,1031210,3595,3,Alacant/Alicante,Santa Pola,31137,5816.0985,43087,3121000106,Santa Pola,22242,0893-4,-0.55528061,38.1931155,Mapa,4,MDT5
3122000000,1031225,3585,3,Alacant/Alicante,San Vicente del Raspeig/Sant Vicent del Raspeig,57175,4055084,38579,3122000605,San Vicente del Raspeig/Sant Vicent del Raspeig,52416,0871-4,-0.52499072,38.39613348,Mapa,107,MDT5
3123000000,1031231,3600,3,Alacant/Alicante,Sax,9737,6348.3656,31468,3123000101,Sax,8728,0846-3,-0.81692328,38.53849557,Mapa,473,MDT5
3124000000,1031246,3605,3,Alacant/Alicante,Sella,579,3872053,29382,3124000101,Sella,493,0847-2,-0.27218087,38.60812245,Mapa,412,MDT5
3125000000,1031259,3610,3,Alacant/Alicante,Senija,578,478.6374,11096,3125000102,Senija,366,0822-4,0.04175328,38.72826598,Mapa,231,MDT5
3127000000,1031278,3620,3,Alacant/Alicante,Tàrbena,640,3167.0038,28630,3127000101,Tàrbena,454,0822-3,-0.1019394,38.69363337,Mapa,559,MDT5
3128000000,1031284,3625,3,Alacant/Alicante,Teulada,10097,3225,30407,3128000215,Teulada,3989,0822-4,0.10231946,38.72911733,Mapa,183,MDT5
3129000000,1031297,3630,3,Alacant/Alicante,Tibi,1603,7038.2694,35711,3129000103,Tibi,971,0846-4,-0.57799241,38.53125236,Mapa,517,MDT5
3130000000,1031301,3635,3,Alacant/Alicante,Tollos,50,1597312,19407,3130000101,Tollos,50,0821-2,-0.27417974,38.75700785,Mapa,776,MDT5
3131000000,1031318,3640,3,Alacant/Alicante,Tormos,333,536,14453,3131000101,Tormos,262,0822-1,-0.0723226,38.80205024,Mapa,129,MDT5
3132000000,1031323,3645,3,Alacant/Alicante,Torremanzanas/la Torre de les Maçanes,682,3647.9641,29931,3132000101,Torremanzanas/la Torre de les Maçanes,529,0847-1,-0.41885176,38.60676744,Mapa,791,MDT5
3133000000,1031339,3650,3,Alacant/Alicante,Torrevieja,83252,7163.01,47550,3133000206,Torrevieja,61634,0935-2,-0.68302608,37.97775873,Mapa,7,MDT5
3134000000,1031344,3655,3,Alacant/Alicante,la Vall d'Alcalà,168,2285.0561,24552,3134000101,Alcalà de la Jovada,111,0821-2,-0.25201489,38.79456237,Mapa,639,MDT5
3135000000,1031357,3660,3,Alacant/Alicante,la Vall d'Ebo,232,3242.5432,24069,3135000101,la Vall d'Ebo,220,0822-1,-0.15985139,38.80574426,Mapa,392,MDT5
3136000000,1031360,3665,3,Alacant/Alicante,Vall de Gallinera,594,5363.2909,36163,3136000101,Benialí,145,0821-2,-0.22174105,38.82200923,Mapa,293,MDT5
3137000000,1031376,3670,3,Alacant/Alicante,la Vall de Laguar,825,2305.4272,24361,3137000301,la Vall de Laguar,167,0822-1,-0.10944662,38.77743427,Mapa,439,MDT5
3138000000,1031382,3675,3,Alacant/Alicante,el Verger,4421,815895,13551,3138000101,el Verger,3966,0796-4,0.01012098,38.84290338,Mapa,21,MDT5
3139000000,1031395,3680,3,Alacant/Alicante,Villajoyosa/la Vila Joiosa,33607,5924.8127,41201,3139000401,Villajoyosa/la Vila Joiosa,21492,0847-4,-0.2319288,38.50545611,Mapa,16,MDT5
3140000000,1031409,3685,3,Alacant/Alicante,Villena,33968,34537.0418,96793,3140000510,Villena,32170,0845-2,-0.86138343,38.62963811,Mapa,503,MDT5
3901000000,1039016,3615,3,Alacant/Alicante,els Poblets,2926,362.0743,8537,3901000301,Setla,405,0796-4,0.01680187,38.85116436,Mapa,13,MDT5
3902000000,1039021,3512,3,Alacant/Alicante,Pilar de la Horadada,21202,7785.5013,46655,3902000103,Pilar de la Horadada,13851,0935-3,-0.79242783,37.86372554,Mapa,32,MDT5
3903000000,1039037,3437,3,Alacant/Alicante,Los Montesinos,4862,1504.9321,21032,3903000101,Los Montesinos,4417,0914-3,-0.74364774,38.02749921,Mapa,19,MDT5
3904000000,1039042,3572,3,Alacant/Alicante,San Isidro,1920,1169884,15948,3904000101,San Isidro,1893,0893-3,-0.83836588,38.17123285,Mapa,10,MDT5
4001000000,1040010,4005,4,Almería,Abla,1267,4524.4244,46589,4001000101,Abla,1198,1029-1,-2.77953953,37.1412099,Mapa,853,MDT5
4002000000,1040025,4010,4,Almería,Abrucena,1170,8367747,58614,4002000101,Abrucena,1053,1029-1,-2.7974669,37.13218285,Mapa,986,MDT5
4003000000,1040031,4015,4,Almería,Adra,24697,8969.45,51619,4003000101,Adra,19843,1057-1,-3.02330257,36.74868325,Mapa,14,MDT5
4004000000,1040046,4020,4,Almería,Albanchez,754,3491.43,26788,4004000101,Albanchez,655,1014-1,-2.18135854,37.28686167,Mapa,487,MDT5
4005000000,1040059,4025,4,Almería,Alboloduy,610,6973.4477,47842,4005000101,Alboloduy,579,1029-4,-2.62168571,37.03339629,Mapa,381,MDT5
4006000000,1040062,4030,4,Almería,Albox,11481,16845.16,61482,4006000101,Albox,7973,0996-3,-2.14799133,37.38850758,Mapa,420,MDT5
4007000000,1040078,4035,4,Almería,Alcolea,811,6751.6723,47344,4007000101,Alcolea,684,1043-2,-2.96066637,36.97361957,Mapa,746,MDT5
4008000000,1040084,4040,4,Almería,Alcóntar,577,9390.6745,59358,4008000101,Alcóntar,142,0994-4,-2.59756879,37.33611796,Mapa,955,MDT5
4009000000,1040097,4045,4,Almería,Alcudia de Monteagud,148,1552.24,22000,4009000101,Alcudia de Monteagud,148,1013-4,-2.26678969,37.23587193,Mapa,1025,MDT5
4010000000,1040101,4050,4,Almería,Alhabia,678,1639.4593,18386,4010000101,Alhabia,638,1044-2,-2.58702093,36.98991242,Mapa,290,MDT5
4011000000,1040118,4055,4,Almería,Alhama de Almería,3653,2624375,25588,4011000101,Alhama de Almería,3325,1044-2,-2.56977648,36.95718281,Mapa,520,MDT5
4012000000,1040123,4060,4,Almería,Alicún,217,587.3104,14336,4012000101,Alicún,212,1044-2,-2.60215517,36.96671607,Mapa,414,MDT5
4013000000,1040139,4001,4,Almería,Almería,195389,29572.44,127373,4013000101,Almería,165579,1045-3,-2.46413188,36.83892362,Mapa,16,MDT5
4014000000,1040144,4065,4,Almería,Almócita,174,3082.5201,39310,4014000101,Almócita,174,1029-3,-2.78984397,37.00274251,Mapa,835,MDT5
4015000000,1040157,4070,4,Almería,Alsodux,132,2010.2293,32083,4015000101,Alsodux,93,1029-4,-2.59464638,37.00135999,Mapa,309,MDT5
4016000000,1040160,4075,4,Almería,Antas,3124,9914.11,42358,4016000201,Antas,1777,1014-4,-1.91715315,37.24459175,Mapa,108,MDT5
4017000000,1040176,4080,4,Almería,Arboleas,4463,6614.36,46628,4017000101,Arboleas,771,0996-3,-2.0754646,37.35116011,Mapa,270,MDT5
4018000000,1040182,4085,4,Almería,Armuña de Almanzora,327,786.36,14916,4018000101,Armuña de Almanzora,310,0995-3,-2.41135555,37.34982202,Mapa,630,MDT5
4019000000,1040195,4090,4,Almería,Bacares,244,9476.31,40006,4019000101,Bacares,242,1013-1,-2.45318749,37.26120059,Mapa,1209,MDT5
4020000000,1040209,4095,4,Almería,Bayárcal,303,3802.3734,35027,4020000101,Bayárcal,293,1028-4,-2.99562617,37.03018267,Mapa,1252,MDT5
4021000000,1040216,4100,4,Almería,Bayarque,215,2653.45,27921,4021000101,Bayarque,203,1013-1,-2.43594364,37.33068864,Mapa,817,MDT5
4022000000,1040221,4105,4,Almería,Bédar,892,4671.8751,33619,4022000201,Bédar,352,1014-4,-1.98182232,37.19030833,Mapa,401,MDT5
4023000000,1040237,4110,4,Almería,Beires,110,3883.4832,37726,4023000101,Beires,110,1029-3,-2.79152516,37.01264326,Mapa,934,MDT5
4024000000,1040242,4115,4,Almería,Benahadux,4212,1661.5387,18999,4024000101,Benahadux,3975,1045-1,-2.45067345,36.92496886,Mapa,105,MDT5
4026000000,1040268,4125,4,Almería,Benitagla,66,646.61,13999,4026000101,Benitagla,66,1013-4,-2.23834784,37.23123941,Mapa,945,MDT5
4027000000,1040274,4130,4,Almería,Benizalón,263,3197.1116,32063,4027000101,Benizalón,155,1013-4,-2.24067815,37.21246044,Mapa,932,MDT5
4028000000,1040280,4135,4,Almería,Bentarique,238,1134.3564,28435,4028000101,Bentarique,234,1044-2,-2.61889692,36.98631438,Mapa,316,MDT5
4029000000,1040293,4140,4,Almería,Berja,12331,18581.24,66447,4029000401,Berja,9438,1043-4,-2.94948207,36.84732147,Mapa,340,MDT5
4030000000,1040307,4145,4,Almería,Canjáyar,1223,6692.6563,57977,4030000201,Canjáyar,1144,1029-3,-2.73944378,37.01006973,Mapa,602,MDT5
4031000000,1040314,4150,4,Almería,Cantoria,3251,7901.73,49370,4031000401,Cantoria,1942,0995-4,-2.19324978,37.35219371,Mapa,381,MDT5
4032000000,1040329,4155,4,Almería,Carboneras,7837,9546.4247,57089,4032000401,Carboneras,6668,1046-2,-1.89349648,36.99742391,Mapa,6,MDT5
4033000000,1040335,4160,4,Almería,Castro de Filabres,130,2923.5664,29594,4033000101,Castro de Filabres,130,1013-3,-2.43912676,37.18484936,Mapa,945,MDT5
4034000000,1040340,4165,4,Almería,Cóbdar,156,3186.19,31236,4034000101,Cóbdar,131,1013-2,-2.21001778,37.26157453,Mapa,606,MDT5
